DD/MM/YYYY,Time,Hours,Month,Season,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar  ,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad.,UV  Index,UV Dose,Hi  UV,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET ,Wind Samp,Wind Tx,ISS  Recept,Arc. Int.
19/05/2016,11:00:00,11,May-16,Summer-2016,27.7,27.73,27.13,78.33,23.58,1.38,,0.85,4.53,,27.7,31.3,31.3,,1008.32,0,0,782.33,22.43,883.33,8,0.43,8.7,0,0.2,29.07,62.33,21.1,31.63,11.14,1.13,0.17,1293,1,93.43,60
19/05/2016,12:00:00,12,May-16,Summer-2016,29.83,30.17,29.37,73.17,24.52,1.17,,0.71,4.03,,29.83,35.37,35.37,,1007.42,0,0,783,22.45,860.33,8.53,0.46,9.97,0,0.24,27.75,51.17,16.73,28.23,9.31,1.14,0.18,1326,1,94.95,60
19/05/2016,13:00:00,13,May-16,Summer-2016,29.92,30.2,29.63,73.83,24.73,0.9,,0.54,2.9,,29.92,35.65,35.65,,1006.97,0,0,425.5,12.2,558.17,5.2,0.28,7.22,0,0.24,26.68,45.67,13.98,26.52,8.44,1.15,0.1,1357,1,98.53,60
19/05/2016,14:00:00,14,May-16,Summer-2016,29.73,29.8,29.55,75.33,24.9,0.72,,0.45,2.9,,29.73,35.57,35.57,,1005.37,0,0,327.17,9.38,414.67,3.73,0.2,4.48,0,0.24,26.12,44.17,12.98,25.88,8.2,1.15,0.08,1398,1,100,60
19/05/2016,15:00:00,15,May-16,Summer-2016,29.68,29.95,29.62,76.17,25,0.88,,0.54,3.28,,29.68,35.62,35.62,,1004.75,0,0,162.83,4.67,211.67,1.58,0.09,2,0,0.24,25.78,43,12.22,25.42,8.05,1.15,0.04,1292,1,93.42,60
19/05/2016,16:00:00,16,May-16,Summer-2016,28.45,28.58,28.45,81,24.88,0.88,,0.54,3.13,,28.45,33.63,33.63,,1004.67,0,0,53.33,1.52,65.33,0.23,0.01,0.43,0,0.21,25.52,44.17,12.42,25.25,8.23,1.16,0.02,1367,1,98.83,60
19/05/2016,17:00:00,17,May-16,Summer-2016,28.08,28.13,28.08,81.17,24.52,0.9,,0.54,3.43,,28.08,32.58,32.58,,1003.95,0,0,83.17,2.38,90,0.6,0.03,0.63,0,0.2,25.47,44.5,12.47,25.23,8.28,1.15,0.03,1373,1,98.32,60
19/05/2016,18:00:00,18,May-16,Summer-2016,27.85,27.92,27.83,81.33,24.32,0.8,,0.49,2.77,,27.85,31.98,31.98,,1003.62,0,0,54.83,1.57,62.67,0.15,0.01,0.22,0,0.2,26.6,47.17,14.43,26.5,8.69,1.15,0.02,1403,1,100,60
19/05/2016,19:00:00,19,May-16,Summer-2016,27.45,27.53,27.45,83.5,24.43,0.5,,0.32,1.77,,27.45,31.42,31.42,,1004.55,0,0,7.33,0.21,8.67,0,0,0,0,0.19,27.3,49.5,15.82,27.45,9.03,1.14,0.01,1402,1,100,60
19/05/2016,20:00:00,20,May-16,Summer-2016,27.23,27.25,27.2,85.33,24.53,0.4,,0.27,1.55,,27.23,31.08,31.08,,1005.9,0,0,0,0,0,0,0,0,0,0.19,27.68,51.33,16.72,28.08,9.35,1.14,0.01,1400,1,100,60
19/05/2016,21:00:00,21,May-16,Summer-2016,27.33,27.35,27.3,84.5,24.48,0.67,,0.41,2.15,,27.33,31.27,31.27,,1006.12,0,0,0,0,0,0,0,0,0,0.19,27.87,52.5,17.27,28.48,9.51,1.14,0.01,1403,1,100,60
19/05/2016,22:00:00,22,May-16,Summer-2016,27.23,27.25,27.22,85.17,24.52,0.27,,0.18,1.62,,27.23,31.08,31.08,,1005.78,0,0,0,0,0,0,0,0,0,0.19,28.02,53.83,17.78,28.8,9.73,1.14,0.01,1400,1,100,60
19/05/2016,23:00:00,23,May-16,Summer-2016,27.15,27.2,27.15,86,24.6,0.33,,0.23,1.47,,27.15,31.02,31.02,,1005.88,0,0,0,0,0,0,0,0,0,0.18,28.13,54.83,18.18,29.08,9.83,1.14,0.01,1402,1,100,60
20/05/2016,00:00:00,24,May-16,Summer-2016,26.63,26.7,26.63,87.5,24.35,0.4,,0.27,1.9,,26.63,29.97,29.97,,1005.5,0,0,0,0,0,0,0,0,0,0.17,28.2,55.5,18.45,29.2,9.95,1.14,0.01,1404,1,100,60
20/05/2016,01:00:00,1,May-16,Summer-2016,26.27,26.35,26.27,88,24.12,0.07,,0.05,0.5,,26.27,29.37,29.37,,1004.87,0,0,0,0,0,0,0,0,0,0.17,28.25,56.5,18.75,29.4,10.13,1.14,0.01,1400,1,100,60
20/05/2016,02:00:00,2,May-16,Summer-2016,26.15,26.17,26.12,89.33,24.23,0,,0,0.43,,26.15,29.27,29.27,,1004.35,0,0,0,0,0,0,0,0,0,0.16,28.3,57.67,19.12,29.58,10.3,1.14,0,1402,1,100,60
20/05/2016,03:00:00,11,May-16,Summer-2016,25.93,25.98,25.93,90.5,24.25,0.2,,0.14,1.18,,25.93,28.98,28.98,,1003.77,0,0,0,0,0,0,0,0,0,0.16,28.3,58.5,19.45,29.7,10.45,1.13,0,1402,1,100,60
20/05/2016,04:00:00,12,May-16,Summer-2016,25.83,25.87,25.83,90.67,24.23,0.13,,0.09,1.1,,25.83,28.82,28.82,,1003.77,0,0,0,0,0,0,0,0,0,0.16,28.3,59,19.6,29.7,10.55,1.13,0,1399,1,100,60
20/05/2016,05:00:00,13,May-16,Summer-2016,25.68,25.73,25.68,92,24.32,0.07,,0.05,0.67,,25.68,28.63,28.63,,1003.45,0,0,0,0,0,0,0,0,0,0.15,28.35,60,19.85,29.85,10.75,1.13,0,1402,1,100,60
20/05/2016,06:00:00,14,May-16,Summer-2016,25.33,25.42,25.32,94.17,24.33,0,,0,0.22,,25.33,28.1,28.1,,1003.67,0.4,1.23,3.17,0.09,4.17,0,0,0,0,0.15,28.35,60.33,19.93,29.9,10.82,1.13,0,1396,1,100,60
20/05/2016,07:00:00,15,May-16,Summer-2016,25.37,25.38,25.32,94.67,24.47,0.33,,0.23,1.17,,25.37,28.18,28.18,,1004.15,0,0,21.67,0.62,26.83,0,0,0,0,0.15,28.35,61,20.1,30,10.95,1.13,0.01,1402,1,100,60
20/05/2016,08:00:00,16,May-16,Summer-2016,25.47,25.5,25.42,94.17,24.47,0.4,,0.27,1.48,,25.47,28.35,28.35,,1004.55,0.4,2.07,51.33,1.47,61.83,0.22,0.01,0.35,0,0.15,28.4,61.67,20.3,30.17,11.04,1.13,0.01,1404,1,100,60
20/05/2016,09:00:00,17,May-16,Summer-2016,26.4,26.4,26.22,91.83,24.95,0.57,,0.36,1.77,,26.4,30.08,30.08,,1004.75,0,0,169.33,4.86,208.33,1.65,0.09,2.03,0,0.17,28.4,62,20.4,30.2,11.09,1.13,0.03,1404,1,100,60
20/05/2016,10:00:00,18,May-16,Summer-2016,27.2,27.23,27.07,87.67,24.97,0.48,,0.32,1.93,,27.2,31.42,31.42,,1005.13,0,0,182,5.22,220,2.07,0.11,2.5,0,0.19,28.4,62,20.4,30.2,11.09,1.13,0.04,1401,1,100,60
20/05/2016,11:00:00,19,May-16,Summer-2016,28.03,28.13,27.8,84.83,25.25,0.57,,0.36,2,,28.03,33.12,33.12,,1004.78,0,0,260.83,7.47,320.67,3.03,0.17,3.77,0,0.2,28.4,62,20.5,30.3,11.09,1.13,0.06,1403,1,100,60
20/05/2016,12:00:00,20,May-16,Summer-2016,27.9,28.05,27.73,82.5,24.63,0.57,,0.36,2,,27.9,32.33,32.33,,1004.4,0,0,234.83,6.74,270.17,2.8,0.15,3.22,0,0.2,28.4,62.5,20.6,30.4,11.19,1.13,0.05,1399,1,100,60
20/05/2016,13:00:00,21,May-16,Summer-2016,28.25,28.3,28.15,80.83,24.63,0.9,,0.54,2.32,,28.25,33.07,33.07,,1003.35,0,0,265.5,7.61,303.67,3.27,0.18,3.7,0,0.21,28.4,63,20.7,30.5,11.29,1.13,0.06,1404,1,100,60
20/05/2016,14:00:00,22,May-16,Summer-2016,28.33,28.5,28.18,81.5,24.87,0.73,,0.45,2.6,,28.33,33.42,33.42,,1002.65,0,0,213,6.11,276.5,2.42,0.13,3.22,0,0.21,28.4,63,20.7,30.5,11.29,1.13,0.05,1401,1,100,60
20/05/2016,15:00:00,23,May-16,Summer-2016,27.1,27.43,27.1,86.83,24.72,0.65,,0.41,2.23,,27.1,31.08,31.08,,1002.1,2.8,17.73,78.5,2.25,96.33,0.73,0.04,1.07,0,0.18,28.4,63.17,20.75,30.52,11.32,1.13,0.02,1399,1,100,60
20/05/2016,16:00:00,24,May-16,Summer-2016,26.08,26.1,26.05,92.5,24.75,0.57,,0.36,1.62,,26.08,29.45,29.45,,1001.43,0,0.13,54.17,1.55,69.67,0.33,0.02,0.57,0,0.16,28.4,64,21,30.6,11.49,1.13,0.01,1401,1,100,60
20/05/2016,17:00:00,1,May-16,Summer-2016,25.9,25.95,25.87,90.5,24.25,0.73,,0.45,2.53,,25.9,28.97,28.97,,1001.35,0,0,47.5,1.36,60.5,0.07,0,0.12,0,0.16,28.4,64.83,21.17,30.67,11.66,1.13,0.01,1403,1,100,60
20/05/2016,18:00:00,2,May-16,Summer-2016,25.85,25.9,25.82,90,24.1,0.9,,0.54,2.82,,25.85,28.8,28.8,,1001.4,0,0,31.33,0.9,37.17,0,0,0,0,0.16,28.4,65,21.2,30.73,11.69,1.13,0.01,1399,1,100,60
20/05/2016,19:00:00,3,May-16,Summer-2016,25.48,25.55,25.47,90,23.72,0.57,,0.36,2.23,,25.48,28.08,28.08,,1001.57,0,0,4.67,0.13,6.33,0,0,0,0,0.15,28.4,65,21.2,30.67,11.69,1.13,0,1397,1,100,60
20/05/2016,20:00:00,4,May-16,Summer-2016,25.37,25.4,25.33,90.67,23.75,0.73,,0.45,2.92,,25.37,27.95,27.95,,1001.78,0,0,0,0,0,0,0,0,0,0.15,28.4,65,21.2,30.6,11.69,1.13,0,1404,1,100,60
20/05/2016,21:00:00,5,May-16,Summer-2016,25.17,25.22,25.17,92.33,23.8,0.2,,0.14,1.18,,25.17,27.63,27.63,,1001.95,0,0,0,0,0,0,0,0,0,0.14,28.4,65,21.2,30.6,11.69,1.13,0,1399,1,100,60
20/05/2016,22:00:00,6,May-16,Summer-2016,25.13,25.17,25.1,93,23.93,0.27,,0.18,1.55,,25.13,27.63,27.63,,1002.37,0,0,0,0,0,0,0,0,0,0.14,28.4,65,21.2,30.6,11.69,1.13,0,1401,1,100,60
20/05/2016,23:00:00,7,May-16,Summer-2016,25.28,25.28,25.27,93,24.08,0.27,,0.18,1.18,,25.28,27.88,27.88,,1002.68,0,0,0,0,0,0,0,0,0,0.14,28.4,65.83,21.37,30.77,11.86,1.13,0,1403,1,100,60
21/05/2016,00:00:00,8,May-16,Summer-2016,25.32,25.32,25.3,93.33,24.15,0.07,,0.05,0.65,,25.32,27.95,27.95,,1002.15,0,0,0,0,0,0,0,0,0,0.15,28.37,66,21.4,30.77,11.89,1.13,0,1403,1,100,60
21/05/2016,01:00:00,9,May-16,Summer-2016,25.33,25.38,25.32,93,24.13,0.4,,0.27,1.48,,25.33,28.02,28.02,,1001.3,0,0,0,0,0,0,0,0,0,0.15,28.32,66,21.4,30.72,11.89,1.13,0,1400,1,100,60
21/05/2016,02:00:00,10,May-16,Summer-2016,25.25,25.28,25.25,94.17,24.23,0.27,,0.18,1.1,,25.25,27.87,27.87,,1000.15,0.4,0.33,0,0,0,0,0,0,0,0.14,28.3,66,21.4,30.7,11.89,1.13,0,1403,1,100,60
21/05/2016,03:00:00,11,May-16,Summer-2016,24.92,24.97,24.9,95.67,24.2,0.35,,0.23,1.4,,24.92,27.45,27.45,,999.4,1.2,2.43,0,0,0,0,0,0,0,0.14,28.3,66,21.4,30.7,11.89,1.13,0,1401,1,100,60
21/05/2016,04:00:00,12,May-16,Summer-2016,24.72,24.75,24.72,96,24.03,0.65,,0.41,1.92,,24.72,27.12,27.12,,998.85,3.6,8.47,0,0,0,0,0,0,0,0.13,28.3,66,21.37,30.67,11.89,1.13,0,1403,1,100,60
21/05/2016,05:00:00,13,May-16,Summer-2016,24.68,24.7,24.63,96.17,24.02,0.65,,0.41,2.77,,24.68,27.07,27.07,,998.38,4,7.43,0,0,0,0,0,0,0,0.13,28.3,66.5,21.47,30.67,11.99,1.12,0,1401,1,100,60
21/05/2016,06:00:00,14,May-16,Summer-2016,24.58,24.63,24.58,96.5,24,0.73,,0.45,2.6,,24.58,26.93,26.93,,998.22,8.4,19.07,0,0,0,0,0,0,0,0.13,28.3,67,21.6,30.7,12.09,1.12,0,1404,1,100,60
21/05/2016,07:00:00,15,May-16,Summer-2016,24.3,24.32,24.28,96.67,23.77,0.73,,0.45,2.6,,24.3,26.57,26.57,,998.78,9,16.47,0.5,0.01,0.83,0,0,0,0,0.13,28.22,67,21.52,30.62,12.09,1.13,0,1401,1,100,60
21/05/2016,08:00:00,16,May-16,Summer-2016,24.17,24.2,24.17,97,23.63,1.1,,0.67,3.13,,24.17,26.28,26.28,,998.95,8.8,16.37,9.67,0.28,11.83,0,0,0,0,0.12,28.2,67,21.5,30.6,12.09,1.13,0,1368,1,98.98,60
21/05/2016,09:00:00,17,May-16,Summer-2016,24.13,24.15,24.12,96.83,23.58,1.1,,0.67,4.02,,24.13,26.3,26.3,,998.75,8.2,15.37,44.17,1.26,52.83,0.18,0.01,0.28,0,0.12,28.2,67.83,21.7,30.72,12.26,1.13,0.01,1383,1,99.5,60
21/05/2016,10:00:00,18,May-16,Summer-2016,23.93,24.02,23.88,96.33,23.33,1.3,,0.8,5.05,,23.93,26.05,26.05,,998.38,8,17.27,75.33,2.17,84.33,0.92,0.05,1.02,0,0.12,28.18,68,21.68,30.68,12.3,1.12,0.02,1399,1,100,60
21/05/2016,11:00:00,19,May-16,Summer-2016,24.18,24.18,24.15,96,23.48,1.17,,0.71,5.38,,24.18,26.35,26.35,,997.68,4.8,9.8,74,2.12,86.5,0.88,0.05,1.18,0,0.12,28.12,68,21.62,30.62,12.3,1.12,0.02,1385,1,99.7,60
21/05/2016,12:00:00,20,May-16,Summer-2016,24.13,24.18,24.13,95,23.27,1.38,,0.85,5.37,,24.13,26.23,26.23,,997.07,5.4,11.7,143.83,4.13,167.5,1.98,0.11,2.3,0,0.12,28.1,68.83,21.85,30.68,12.43,1.12,0.03,1403,1,100,60
21/05/2016,13:00:00,21,May-16,Summer-2016,24.52,24.53,24.42,94,23.45,1.55,,0.94,7.03,,24.52,26.68,26.68,,996.42,0.6,0.93,155.83,4.47,191.33,2.15,0.12,2.68,0,0.13,28.1,69,21.82,30.62,12.45,1.12,0.03,1401,1,100,60
21/05/2016,14:00:00,22,May-16,Summer-2016,24.82,24.85,24.77,92.33,23.5,1.63,,0.98,5.02,,24.82,27.1,27.1,,995.67,0.6,0.53,224.33,6.43,253.17,2.92,0.16,3.23,0,0.14,28.1,69,21.8,30.6,12.45,1.12,0.05,1402,1,100,60
21/05/2016,15:00:00,23,May-16,Summer-2016,24.65,24.72,24.63,92.33,23.32,1.72,,1.03,5.37,,24.65,26.82,26.82,,995.37,1.4,3.87,209.83,6.01,226.67,2.3,0.12,2.5,0,0.13,28.02,69,21.8,30.52,12.45,1.12,0.04,1402,1,100,60
21/05/2016,16:00:00,24,May-16,Summer-2016,24.2,24.28,24.15,93.17,23,1.7,,1.03,5.67,,24.2,26.28,26.28,,995.42,0.6,0.5,137.83,3.95,144,1.3,0.07,1.35,0,0.12,27.97,69,21.77,30.47,12.45,1.12,0.03,1404,1,100,60
21/05/2016,17:00:00,1,May-16,Summer-2016,25.35,25.35,25.03,86.33,22.88,1.55,,0.94,5.13,,25.35,27.53,27.53,,994.82,0,0,210.5,6.04,257.67,1.4,0.08,1.53,0,0.15,27.9,69,21.7,30.4,12.46,1.12,0.05,1403,1,100,60
21/05/2016,18:00:00,2,May-16,Summer-2016,25.97,26.05,25.93,84.5,23.13,1.25,,0.76,3.78,,25.97,28.45,28.45,,995.32,0,0,81.67,2.34,141.17,0.32,0.02,0.4,0,0.16,27.9,69,21.7,30.38,12.46,1.12,0.03,1402,1,100,60
21/05/2016,19:00:00,3,May-16,Summer-2016,25.83,25.83,25.82,84,22.93,0.73,,0.45,2.68,,25.83,28.22,28.22,,996.02,0,0,3.33,0.1,4.67,0,0,0,0,0.16,27.9,69,21.7,30.3,12.46,1.12,0.01,1404,1,100,60
21/05/2016,20:00:00,4,May-16,Summer-2016,26.1,26.12,26.03,83,22.95,0.87,,0.54,2.67,,26.1,28.47,28.47,,996.9,0,0,0,0,0,0,0,0,0,0.16,27.88,69,21.68,30.28,12.46,1.12,0.01,1400,1,100,60
21/05/2016,21:00:00,5,May-16,Summer-2016,25.5,25.63,25.5,88.17,23.38,0,,0,0.07,,25.5,27.98,27.98,,997.65,0,0,0,0,0,0,0,0,0,0.15,27.8,68,21.4,30.1,12.31,1.13,0.01,1403,1,100,60
21/05/2016,22:00:00,6,May-16,Summer-2016,25.6,25.65,25.48,86.5,23.18,0.57,,0.36,2.13,,25.6,28.03,28.03,,998.18,0,0,0,0,0,0,0,0,0,0.15,27.8,68,21.4,30.1,12.31,1.13,0.01,1401,1,100,60
21/05/2016,23:00:00,7,May-16,Summer-2016,25.3,25.35,25.3,89.33,23.43,0.57,,0.36,1.77,,25.3,27.75,27.75,,998.83,0,0,0,0,0,0,0,0,0,0.15,27.8,68,21.35,30,12.31,1.13,0.01,1401,1,100,60
22/05/2016,00:00:00,8,May-16,Summer-2016,25.18,25.2,25.15,91,23.58,0.73,,0.45,2.08,,25.18,27.58,27.58,,998.98,0,0,0,0,0,0,0,0,0,0.14,27.78,68,21.3,29.88,12.31,1.13,0,1401,1,100,60
22/05/2016,01:00:00,9,May-16,Summer-2016,25.1,25.15,25.08,91.33,23.58,0.48,,0.32,1.47,,25.1,27.48,27.48,,998.52,0,0,0,0,0,0,0,0,0,0.14,27.7,68,21.3,29.8,12.31,1.13,0,1400,1,100,60
22/05/2016,02:00:00,10,May-16,Summer-2016,24.93,24.95,24.9,92,23.6,0,,0,0.13,,24.93,27.3,27.3,,998.18,0,0,0,0,0,0,0,0,0,0.14,27.7,68,21.3,29.8,12.31,1.13,0,1404,1,100,60
22/05/2016,03:00:00,11,May-16,Summer-2016,24.73,24.8,24.72,92.33,23.42,0,,0,0.67,,24.73,26.97,26.97,,998.35,0,0,0,0,0,0,0,0,0,0.13,27.7,68,21.3,29.8,12.31,1.13,0,1400,1,100,60
22/05/2016,04:00:00,12,May-16,Summer-2016,24.4,24.48,24.4,94.67,23.5,0,,0,0.07,,24.4,26.63,26.63,,998.72,0,0,0,0,0,0,0,0,0,0.13,27.7,68,21.25,29.75,12.31,1.13,0,1404,1,100,60
22/05/2016,05:00:00,13,May-16,Summer-2016,24.32,24.33,24.3,96,23.7,0,,0,0,,24.32,26.6,26.6,,999.13,0,0,0,0,0,0,0,0,0,0.13,27.7,68,21.2,29.7,12.31,1.13,0,1403,1,100,60
22/05/2016,06:00:00,14,May-16,Summer-2016,24.65,24.65,24.57,96,23.98,0,,0,0,,24.65,27.03,27.03,,999.67,0,0,12,0.34,15.5,0,0,0,0,0.13,27.7,68.67,21.4,29.77,12.42,1.13,0,1404,1,100,60
22/05/2016,07:00:00,15,May-16,Summer-2016,25.55,25.55,25.33,94.5,24.6,0,,0,0.15,,25.55,28.53,28.53,,1000.18,0,0,79.83,2.29,90.5,0.27,0.02,0.37,0,0.15,27.63,68.33,21.27,29.67,12.37,1.13,0.02,1401,1,100,60
22/05/2016,08:00:00,16,May-16,Summer-2016,27.42,27.45,27.03,87.5,25.15,0.33,,0.23,1.1,,27.42,31.88,31.88,,1000.5,0,0,237.83,6.82,342.67,1.58,0.09,1.87,0,0.19,27.6,69,21.4,29.7,12.48,1.13,0.05,1402,1,100,60
22/05/2016,09:00:00,17,May-16,Summer-2016,28.58,28.72,28.38,82.33,25.27,0.33,,0.23,1.4,,28.58,34.25,34.25,,1000.48,0,0,347.67,9.97,408.83,2.72,0.15,3,0,0.21,27.6,69,21.4,29.7,12.48,1.13,0.08,1402,1,100,60
22/05/2016,10:00:00,18,May-16,Summer-2016,29.45,29.65,29.23,79,25.42,0.27,,0.18,1.25,,29.45,35.68,35.68,,1000.67,0,0,374.33,10.73,473.83,3.07,0.16,3.72,0,0.23,27.15,62.83,19.4,28.43,11.31,1.14,0.08,1399,1,100,60
22/05/2016,11:00:00,19,May-16,Summer-2016,29.53,29.63,29.28,77.5,25.17,0.57,,0.36,1.47,,29.53,35.57,35.57,,1000.4,0,0,447,12.82,530.33,4.65,0.25,5.58,0,0.23,25.72,52.17,15.17,25.88,9.52,1.15,0.1,1371,1,99.12,60
